1633,ERROR_INSTALL_PLATFORM_UNSUPPORTED: This installation package is not supported by this processor type. Contact your product vendor.
1634,ERROR_INSTALL_NOTUSED: Component not used on this computer.
1635,ERROR_PATCH_PACKAGE_OPEN_FAILED: This update package could not be opened. Verify that the update package exists and that you can access it, or contact the application vendor to verify that this is a valid Windows Installer update package.
1636,ERROR_PATCH_PACKAGE_INVALID: This update package could not be opened. Contact the application vendor to verify that this is a valid Windows Installer update package.
1637,ERROR_PATCH_PACKAGE_UNSUPPORTED: This update package cannot be processed by the Windows Installer service. You must install a Windows service pack that contains a newer version of the Windows Installer service.
1638,ERROR_PRODUCT_VERSION: Another version of this product is already installed. Installation of this version cannot continue. To configure or remove the existing version of this product, use Add/Remove Programs on the Control Panel.
1639,ERROR_INVALID_COMMAND_LINE: Invalid command line argument. Consult the Windows Installer SDK for detailed command line help.
1640,ERROR_INSTALL_REMOTE_DISALLOWED: Only administrators have permission to add, remove, or configure server software during a Terminal services remote session. If you want to install or configure software on the server, contact your network administrator.
1641,ERROR_SUCCESS_REBOOT_INITIATED: The requested operation completed successfully. The system will be restarted so the changes can take effect.
1642,ERROR_PATCH_TARGET_NOT_FOUND: The upgrade cannot be installed by the Windows Installer service because the program to be upgraded may be missing, or the upgrade may update a different version of the program. Verify that the program to be upgraded exists on your computer and that you have the correct upgrade.
1643,ERROR_PATCH_PACKAGE_REJECTED: The update package is not permitted by software restriction policy.
1644,ERROR_INSTALL_TRANSFORM_REJECTED: One or more customizations are not permitted by software restriction policy.
1645,ERROR_INSTALL_REMOTE_PROHIBITED: The Windows Installer does not permit installation from a Remote Desktop Connection.
1646,ERROR_PATCH_REMOVAL_UNSUPPORTED: Uninstallation of the update package is not supported.
1647,ERROR_UNKNOWN_PATCH: The update is not applied to this product.
1648,ERROR_PATCH_NO_SEQUENCE: No valid sequence could be found for the set of updates.
1649,ERROR_PATCH_REMOVAL_DISALLOWED: Update removal was disallowed by policy.
1650,ERROR_INVALID_PATCH_XML: The XML update data is invalid.
1651,ERROR_PATCH_MANAGED_ADVERTISED_PRODUCT: Windows Installer does not permit updating of managed advertised products. At least one feature of the product must be installed before applying the update.
1652,ERROR_INSTALL_SERVICE_SAFEBOOT: The Windows Installer service is not accessible in Safe Mode. Please try again when your computer is not in Safe Mode or you can use System Restore to return your machine to a previous good state.
1653,ERROR_FAIL_FAST_EXCEPTION: A fail fast exception occurred. Exception handlers will not be invoked and the process will be terminated immediately.
1654,ERROR_INSTALL_REJECTED: The app that you are trying to run is not supported on this version of Windows.
